NaN,NaN,NaN,NaN,0.32028
NaN,NaN,NaN,NaN,0.2504
NaN,NaN,NaN,NaN,0.38434
NaN,NaN,NaN,NaN,0.33775
NaN,NaN,NaN,NaN,0.38434
NaN,NaN,NaN,NaN,0.49498
NaN,NaN,NaN,NaN,0.43675
NaN,NaN,NaN,NaN,0.37852
NaN,NaN,NaN,NaN,0.40763
NaN,NaN,NaN,NaN,0.50175
NaN,NaN,NaN,NaN,0.46587
NaN,NaN,NaN,NaN,0.37852
NaN,NaN,NaN,NaN,0.28553
NaN,NaN,NaN,NaN,0.38434
NaN,NaN,NaN,NaN,0.29117
NaN,NaN,NaN,NaN,0.32723
NaN,NaN,NaN,NaN,0.40763
NaN,NaN,0.10531,0.36922,0.40763
NaN,NaN,0.10531,0.33666,0.41928
NaN,NaN,NaN,0.28948,0.3494
NaN,NaN,NaN,0.29147,0.29774
NaN,NaN,NaN,0.25515,0.29117
NaN,NaN,NaN,0.29059,0.32047
NaN,0.091624,NaN,0.3433,0.3494
NaN,0.07578,NaN,0.27464,0.32028
NaN,0.076148,NaN,0.28129,0.29117
NaN,0.057111,NaN,0.26379,0.32028
NaN,0.045566,NaN,0.21971,0.29117
NaN,0.071113,NaN,0.24718,0.26205
NaN,0.04704,NaN,0.26091,0.2504
NaN,0.043355,NaN,0.25581,0.26205
NaN,0.057971,NaN,0.22082,0.29117
NaN,0.060305,NaN,0.25692,0.29117
NaN,0.071358,NaN,0.28461,0.32028
NaN,0.058462,NaN,0.24541,0.3494
NaN,0.036846,NaN,0.22481,0.22129
NaN,0.040899,NaN,0.20864,0.29117
NaN,0.071236,0.03761,0.2175,0.32968
NaN,NaN,0.05047,0.25493,0.27238
NaN,0.058339,0.052654,0.24762,0.28177
NaN,0.06227,0.063815,0.2423,0.33437
NaN,0.083272,0.069882,0.36301,0.34564
NaN,0.061778,0.060176,0.26091,0.32028
NaN,0.086834,0.069882,0.30055,0.37269
NaN,0.064726,0.067698,0.27464,0.32611
NaN,0.087939,0.12375,0.38538,0.33775
NaN,0.09015,0.14413,0.37608,0.39448
NaN,0.086588,0.14292,0.3433,0.33062
NaN,0.093957,0.12884,0.36523,0.30075
NaN,0.064235,0.10094,0.30853,0.2968
NaN,0.057603,0.07619,0.24452,0.26205
NaN,0.094571,NaN,0.55548,0.3943
NaN,0.066814,0.10531,0.26534,0.24327
NaN,0.081307,0.073521,0.27176,0.29398
NaN,0.046524,0.057798,0.25648,0.27896
NaN,0.052198,0.056196,0.22304,0.26675
NaN,0.034009,0.056415,0.21617,0.22523
NaN,NaN,0.048893,0.23012,0.26205
NaN,NaN,NaN,0.21816,0.26205
NaN,0.050356,0.062918,0.22591,0.24702
NaN,0.10943,NaN,0.41772,0.303
NaN,0.10784,NaN,0.16944,0.3896
NaN,0.066077,NaN,0.25559,0.33118
NaN,0.082167,NaN,0.1907,0.32197
NaN,0.12024,NaN,NaN,0.35954
NaN,NaN,NaN,0.3371,0.33512
NaN,0.13915,NaN,NaN,0.46436
NaN,0.11803,NaN,0.56523,0.38885
NaN,0.098502,NaN,0.28284,0.37288
NaN,0.13093,NaN,0.32979,0.29117
NaN,0.083886,NaN,0.3185,0.29192
NaN,0.10096,NaN,0.32868,0.3958
NaN,0.045935,NaN,0.14552,0.21753
NaN,0.050553,NaN,0.15925,0.22504
NaN,0.073323,NaN,0.22746,0.30488
NaN,NaN,NaN,NaN,0.26524
NaN,0.064689,NaN,0.22193,0.2876
NaN,0.078728,NaN,0.23898,0.35316
NaN,0.13203,NaN,0.63101,0.41571
NaN,0.18976,NaN,0.61883,0.53105
NaN,0.16345,NaN,NaN,0.39035
NaN,0.13891,NaN,0.4579,0.46624
NaN,0.10071,NaN,0.36922,0.40557
NaN,0.068902,NaN,0.23655,0.3169
NaN,0.066568,NaN,0.27243,0.22861
NaN,0.06706,NaN,0.21418,0.24402
NaN,0.053795,NaN,0.2237,0.23312
NaN,0.072832,NaN,0.19956,0.26299
NaN,0.059199,NaN,0.18073,0.22749
NaN,0.081798,NaN,0.22281,0.29154
NaN,0.063412,NaN,0.25183,0.29831
NaN,0.091378,NaN,0.23566,0.33606
NaN,0.13977,NaN,0.47641,0.303
NaN,0.10194,NaN,0.36036,0.41966
NaN,0.12221,NaN,0.34397,0.41008
NaN,0.10096,NaN,0.36058,0.3402
NaN,0.057725,NaN,0.28926,0.27332
0.18475,0.051142,NaN,0.28758,0.19296
0.24105,0.05266,NaN,0.28217,0.34038
0.24556,0.053881,NaN,0.22005,0.24274
0.38858,0.079256,NaN,0.34669,0.34283
0.43834,0.086637,NaN,0.34804,0.29962
0.28042,0.084623,NaN,0.21145,0.33343
0.20938,0.057025,NaN,0.14321,0.23387
0.3132,0.073901,NaN,0.21544,0.30169
0.25883,0.069369,NaN,0.16631,0.23876
NaN,0.11874,NaN,NaN,0.33787
0.32864,0.10941,NaN,0.19451,0.36963
0.26965,0.039622,NaN,0.19659,0.27043
0.19345,0.055257,NaN,0.26264,0.27563
0.27681,0.077843,NaN,0.18751,0.35996
0.26052,0.052002,NaN,0.18966,0.29417
0.361,0.085569,NaN,0.34853,0.33822
NaN,NaN,NaN,NaN,0.28923
