NaN,NaN,NaN,NaN,0.52255
NaN,NaN,NaN,NaN,0.52771
NaN,NaN,NaN,NaN,0.66383
NaN,NaN,NaN,NaN,0.45006
NaN,NaN,NaN,NaN,0.54706
NaN,NaN,NaN,NaN,0.6139
NaN,NaN,NaN,NaN,0.43849
NaN,NaN,NaN,NaN,0.57233
NaN,NaN,NaN,NaN,0.48904
NaN,NaN,NaN,NaN,0.63584
NaN,NaN,NaN,NaN,0.46615
NaN,NaN,NaN,NaN,0.66895
NaN,NaN,NaN,NaN,0.66781
NaN,NaN,NaN,NaN,0.56049
NaN,NaN,NaN,NaN,0.48088
NaN,NaN,NaN,NaN,0.57398
NaN,NaN,NaN,NaN,0.68975
NaN,NaN,0.22918,0.45743,0.64009
NaN,NaN,0.23389,0.37773,0.49988
NaN,NaN,NaN,0.44916,0.58495
NaN,NaN,NaN,0.2662,0.37126
NaN,NaN,NaN,0.25956,0.46714
NaN,NaN,NaN,0.38182,0.45664
NaN,0.21982,NaN,0.4908,0.58658
NaN,0.19232,NaN,0.30471,0.44617
NaN,0.14271,NaN,0.24464,0.48146
NaN,0.059779,NaN,0.22645,0.37131
NaN,0.16386,NaN,0.45388,0.55272
NaN,0.12831,NaN,0.3926,0.50937
NaN,0.041357,NaN,0.19365,0.3026
NaN,0.12319,NaN,0.29268,0.49799
NaN,0.18715,NaN,0.48676,0.52589
NaN,0.14481,NaN,0.31973,0.39153
NaN,0.19081,NaN,0.3425,0.45724
NaN,0.1113,NaN,0.26757,0.39715
NaN,0.060958,NaN,0.21433,0.32979
NaN,0.069877,NaN,0.1768,0.36977
NaN,0.18694,0.07102,0.26686,0.46614
NaN,0.18284,0.16424,0.41018,0.5032
NaN,0.21132,0.10984,0.30095,0.50902
NaN,0.10567,0.092085,0.33073,0.39328
NaN,0.19073,0.18678,0.5017,0.517
NaN,0.13463,0.092958,0.26553,0.43816
NaN,0.19687,0.13172,0.41192,0.48363
NaN,0.17719,0.16652,0.38824,0.46133
NaN,0.31074,0.28003,0.52034,0.60736
NaN,0.18751,0.22606,0.49202,0.53199
NaN,0.26589,0.2523,0.45632,0.53019
NaN,0.14335,0.13709,0.37075,0.44766
NaN,0.089269,0.10157,0.2971,0.3882
NaN,0.089532,0.094819,0.27162,0.3441
NaN,0.17428,0.14021,0.39334,0.54225
NaN,0.1876,0.13695,0.38499,0.46824
NaN,0.1142,0.11346,0.32142,0.39684
NaN,0.079439,0.064672,0.20764,0.36203
NaN,0.13311,0.10355,0.32517,0.46999
NaN,0.052126,0.044766,0.16249,0.26384
NaN,0.13398,0.10752,0.33536,0.484
NaN,0.093811,0.094825,0.29925,0.39892
NaN,0.15881,0.1132,0.35087,0.45736
NaN,0.21407,NaN,0.37118,0.52284
NaN,0.19303,NaN,0.37415,0.52784
NaN,0.20687,NaN,0.34831,0.56089
NaN,0.18284,NaN,0.28388,0.47922
NaN,0.19334,NaN,0.39343,0.49868
NaN,0.16997,NaN,0.31437,0.42994
NaN,0.23119,NaN,0.45578,0.52014
NaN,0.26541,NaN,0.529,0.55349
NaN,0.19886,NaN,0.32136,0.40487
NaN,0.33739,NaN,0.5113,0.60934
NaN,0.20454,NaN,0.41306,0.51236
NaN,0.1715,NaN,0.35431,0.50115
NaN,0.047419,NaN,0.16772,0.2504
NaN,0.14578,NaN,0.30995,0.41889
NaN,0.11944,NaN,0.41956,0.46912
NaN,0.16754,NaN,0.43807,0.43323
NaN,0.14299,NaN,0.26151,0.42585
NaN,0.18168,NaN,0.35891,0.43865
NaN,0.34094,NaN,0.45486,0.62758
NaN,0.29744,NaN,0.51456,0.58161
NaN,0.28079,NaN,0.46457,0.55323
NaN,0.33469,NaN,0.54682,0.58595
NaN,0.15644,NaN,0.31985,0.40571
NaN,0.11128,NaN,0.25605,0.40577
NaN,0.10562,NaN,0.33554,0.3725
NaN,0.094269,NaN,0.21835,0.38933
NaN,0.11616,NaN,0.26174,0.3797
NaN,0.08911,NaN,0.20335,0.30848
NaN,0.2054,NaN,0.33514,0.51181
NaN,0.12517,NaN,0.33633,0.41985
NaN,0.17695,NaN,0.31803,0.53479
NaN,0.19739,NaN,0.3847,0.52454
NaN,0.21019,NaN,0.4055,0.48577
NaN,0.23987,NaN,0.40388,0.53872
NaN,0.23729,NaN,0.45619,0.52567
NaN,0.10686,NaN,0.30571,0.40769
NaN,0.10353,NaN,0.32262,0.41587
0.21918,0.092464,NaN,0.30503,0.33578
0.191,0.09578,NaN,0.25422,0.43742
0.20588,0.082353,NaN,0.22781,0.35888
0.34241,0.17406,NaN,0.35739,0.4835
0.40174,0.14172,NaN,0.3658,0.45192
0.25304,0.13877,NaN,0.26256,0.39782
0.34816,0.17585,NaN,0.33588,0.48829
0.33189,0.17509,NaN,0.31791,0.48113
0.32141,0.16429,NaN,0.26124,0.44822
0.5094,0.31795,NaN,0.48807,0.5847
0.30138,0.14096,NaN,0.29802,0.43498
0.20333,0.07394,NaN,0.2189,0.33258
0.19792,0.090838,NaN,0.24145,0.38598
0.20857,0.10181,NaN,0.21594,0.46909
0.23251,0.12144,NaN,0.32095,0.45967
0.32233,0.21841,NaN,0.49264,0.54346
NaN,NaN,NaN,NaN,0.49699
